cosmology_parameters_cosmology_name,detector_parameters_ccd_gain,detector_parameters_exposure_time,detector_parameters_magnitude_zero_point,detector_parameters_num_exposures,detector_parameters_pixel_scale,detector_parameters_read_noise,detector_parameters_sky_brightness,los_parameters_alpha_dz_factor,los_parameters_c_0,los_parameters_conc_beta,los_parameters_conc_m_ref,los_parameters_conc_zeta,los_parameters_cone_angle,los_parameters_delta_los,los_parameters_dex_scatter,los_parameters_dz,los_parameters_m_max,los_parameters_m_min,los_parameters_r_max,los_parameters_r_min,los_parameters_z_min,main_deflector_parameters_M200,main_deflector_parameters_center_x,main_deflector_parameters_center_y,main_deflector_parameters_dec_0,main_deflector_parameters_e1,main_deflector_parameters_e2,main_deflector_parameters_gamma,main_deflector_parameters_gamma1,main_deflector_parameters_gamma2,main_deflector_parameters_ra_0,main_deflector_parameters_theta_E,main_deflector_parameters_z_lens,psf_parameters_fwhm,psf_parameters_psf_type,source_parameters_R_sersic,source_parameters_center_x,source_parameters_center_y,source_parameters_e1,source_parameters_e2,source_parameters_magnitude,source_parameters_n_sersic,source_parameters_output_ab_zeropoint,source_parameters_z_source,subhalo_parameters_c_0,subhalo_parameters_conc_beta,subhalo_parameters_conc_m_ref,subhalo_parameters_conc_zeta,subhalo_parameters_dex_scatter,subhalo_parameters_k1,subhalo_parameters_k2,subhalo_parameters_m_max,subhalo_parameters_m_min,subhalo_parameters_m_pivot,subhalo_parameters_shmf_plaw_index,subhalo_parameters_sigma_sub
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.963316812402738,0.758132849666082,100000000.0,-0.229596872572706,8.0,1.5074253776179025,0.10109527100281124,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.18413061687626914,0.09656758145522058,0.0,0.20263738740583037,-0.1156193478096572,2.094898901471034,0.039323501136158526,0.0158035033507219,0.0,1.190886931689176,0.5,0.03,GAUSSIAN,0.3487892683034666,-0.15613253589130813,-0.42993428346855117,-0.1301376600044781,-0.19630200980830892,21.212314590655257,3.4029870846115156,25.127,2.049351934203906,17.601590852111293,0.6565786456249758,100000000.0,-0.23844779839935812,0.1229926064555395,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8520141202125757,0.0011418213944405676
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.770017110010606,0.5704712850277083,100000000.0,-0.212291034168429,8.0,0.9996296869523353,0.1431641996511644,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.008392764393048207,0.24813792095022788,0.0,0.1334802865445388,-0.027632678740588536,2.0209962323740545,0.03147077179790905,0.005600922823368743,0.0,0.9728902504319333,0.5,0.03,GAUSSIAN,0.2852840918438879,0.08372147545279444,0.12180533133105766,-0.014928543562640001,0.03581105831819747,22.65334938053346,2.636073659231238,25.127,2.212938901804217,16.77895551203714,0.7024505603391302,100000000.0,-0.20526251341938184,0.14104543034768657,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.826118730188469,-1.8500535220716124e-06
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.579968456989477,0.6532521268901677,100000000.0,-0.24614021130110453,8.0,1.3690998730014299,0.15101266168114696,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.12758614422330986,-0.15415497447923174,0.0,-0.0328553797113326,-0.02537430768989752,1.939912564093989,-0.03301117227512235,-0.0016047170914846726,0.0,1.1907348802129207,0.5,0.03,GAUSSIAN,0.2845883180257627,0.1630915268236412,0.08844606887163217,-0.0974976405479078,-0.041219427437472825,22.074336003702644,2.690955574572664,25.127,2.155553364286639,16.454913099836727,0.5527266093681883,100000000.0,-0.22341206001285294,0.12654447271318198,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.903061689225869,0.0017250121659697082
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.59067978226843,0.8423111602722078,100000000.0,-0.2774155788621113,8.0,0.8983125397912103,0.11880975425027267,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.24771899779410458,-0.053521286149580946,0.0,0.028523850719317546,-0.08758580978016772,2.0194799766684217,-0.00035110457356344563,-0.13292905033533095,0.0,1.2877140454026492,0.5,0.03,GAUSSIAN,0.3328659849790841,-0.06787785267585042,0.0995114131799612,0.1267935835657325,-0.02704328963561934,21.093454514971597,3.5298065834598598,25.127,2.193568795671778,16.22236205214378,0.8021815793724121,100000000.0,-0.29787697908767397,0.11049765939247203,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8613855189162773,0.0016223436664726254
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.578239380469377,0.587251403048509,100000000.0,-0.25676577963237396,8.0,0.13636559675569926,0.12855637148078058,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.11690183521426523,0.16310492618164968,0.0,-0.10132948308176355,0.1673383754554605,2.093943360356099,-0.020176043792393353,0.07720373029374619,0.0,1.0618169071525947,0.5,0.03,GAUSSIAN,0.34744404940634926,-0.2411121075110613,0.12521817091660714,-0.02058622834888997,0.040300661632548196,21.006928439960628,3.2930440677204045,25.127,2.397798149261952,16.490730047364657,0.7918162042016541,100000000.0,-0.2114852654388082,0.11235259448455201,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.862741673625651,0.002483244921586631
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.938114556502995,0.7658781394723181,100000000.0,-0.20487353611359704,8.0,1.1837507639778764,0.11760307419665608,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.07491873855468023,0.041837545947800446,0.0,0.10592138644208277,0.031116580436265265,1.9709865330438627,0.09936941480865015,0.09708741375758223,0.0,1.1026421353439404,0.5,0.03,GAUSSIAN,0.25483501659076785,0.0726549121964689,-0.17979433508582598,-0.008162452500205185,0.011331695551048902,24.99837321264517,3.190032829370535,25.127,2.247749949867507,17.84028888542374,0.5893717281775104,100000000.0,-0.27353136580688475,0.10065067650203507,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9169602806067254,0.000936045438670023
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.895998235134673,0.762071864859542,100000000.0,-0.25226843247082253,8.0,1.8755015793678067,0.13794571289199148,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.05028518616721437,0.4508605634563687,0.0,0.10081851615858171,-0.03874533977252835,2.1702441904387793,-0.03277697035911931,-0.01644623995855446,0.0,1.2635197661783888,0.5,0.03,GAUSSIAN,0.4248980239802478,0.350085149666678,-0.03332399016179834,0.019259444134438582,-0.11694597620427949,22.179799664294165,3.498998550812854,25.127,2.2418814287135724,16.463439637962406,0.6463115407516392,100000000.0,-0.22199498580439098,0.15697006668240215,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8381602849105272,0.0005458017001506708
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.75652814623013,0.6390428509576385,100000000.0,-0.24087612239107256,8.0,1.121177104663295,0.15295227660086694,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.10100428971276093,0.15751388223824017,0.0,0.10309157315118156,-0.13015487128936928,2.054831101796619,-0.042192267121719834,0.0068901106711207905,0.0,0.8921332959805953,0.5,0.03,GAUSSIAN,0.38222389647984456,0.23442259032499785,0.348757126262305,-0.14679003757240114,-0.31840403217472096,22.446731780735075,2.7449770703484586,25.127,1.5998681165189983,16.080615376090854,0.7144524829583032,100000000.0,-0.22016275086229464,0.150357682078473,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8606238357218614,0.003293440325513693
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.368874006078766,0.6990425423001527,100000000.0,-0.209433857279938,8.0,1.8256873062451038,0.11620775285995691,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.11092284741288166,-0.12115031077739506,0.0,-0.03902362513611771,-0.02931159592591139,1.8805477517128204,-0.09833747121177992,-0.0771218327790289,0.0,0.9651582290260727,0.5,0.03,GAUSSIAN,0.30786060107843977,0.32590818337077226,0.20327273935949222,0.19438605072103457,0.1632141334806062,20.4038303973145,3.3433769716772854,25.127,2.733657203069752,16.344694001294176,0.7456112353543244,100000000.0,-0.20022795431345455,0.14419692177176688,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.859987900713318,0.0012755349787251047
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.173298981323498,0.7480227820881884,100000000.0,-0.260232793383146,8.0,1.0155438564394907,0.1202821963374343,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.0896119740828299,0.0338846797725214,0.0,0.11035781017194851,-0.06299802296964278,2.0669679502934524,0.009306379729183698,0.04745707859451475,0.0,1.0333089718389425,0.5,0.03,GAUSSIAN,0.36368497782168147,-0.05876081761444553,-0.14934694617456512,0.14276559145950404,-0.031751506076258845,24.336408188431406,2.7227937817762946,25.127,2.056478693703328,17.67956634673855,0.7049615065986352,100000000.0,-0.2674894563897116,0.13434304103608694,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8685758390191405,0.001292567955375066
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.246812238836284,0.6466153746390143,100000000.0,-0.24362523714298626,8.0,0.2869616801906407,0.13351990152892723,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.05844056460694799,0.3514674192647999,0.0,-0.06823556240531324,0.13679603717311303,2.0222754353429293,0.04509980294731257,0.03282913230011133,0.0,0.8389563058450824,0.5,0.03,GAUSSIAN,0.37305276746092475,-0.1553513277377191,-0.16679251681865062,-0.03903387683238666,-0.10249919742464593,23.222384550961877,3.161157184076128,25.127,2.0230146081720486,16.08376130073283,0.5831158291346195,100000000.0,-0.288793151843777,0.12946110058729776,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8606736412176916,0.0016099574003873556
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.4325293000345,0.8142104483567059,100000000.0,-0.2667793227256628,8.0,1.1378250404138104,0.10310596834327981,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.027217133782851205,0.04943078346108865,0.0,-0.002852784000424759,0.04187470298526834,2.096921818225317,0.027176016400463437,0.040606502876322094,0.0,1.0816684857798269,0.5,0.03,GAUSSIAN,0.4005750601082453,-0.035222253989108554,0.029558498863402238,-0.2252491011708101,0.12280822029326184,20.51425966375724,3.163570940286753,25.127,2.5886797479308474,16.0021517531046,0.727858196257871,100000000.0,-0.26791974176890565,0.15449530666389072,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8363659380106574,0.0013687297259020186
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.976590236618854,0.8447620057870775,100000000.0,-0.28459098093032464,8.0,0.9100548891381655,0.11629719416511147,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.026329088180479878,0.0021713642553169237,0.0,0.03811847660205847,-0.034250598870674165,1.961873281822853,0.028126912579120658,0.009807332133002628,0.0,0.8713063488639092,0.5,0.03,GAUSSIAN,0.36752294593201196,0.2719904655841161,0.19720430546491546,0.0038326542624750417,-0.14013661890490187,24.23269816759688,3.1598198480442883,25.127,2.080331897313897,16.0081208615881,0.6716771621883824,100000000.0,-0.23740680407949472,0.11715552789405399,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8571686487331138,0.0017490087222033937
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.602639318731693,0.6910404394773044,100000000.0,-0.24519369138188993,8.0,0.5705998324308931,0.14738423959021008,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.14555546105202052,-0.09481773566301271,0.0,-0.09821307420294781,-0.026095872016704637,1.8521910148760234,0.010813044230761279,-0.029634052936855296,0.0,0.9888356049511305,0.5,0.03,GAUSSIAN,0.38922921451134096,-0.1450197014600867,-0.37628804526554255,-0.06081841045797877,0.0029958622170613916,20.713042518166564,2.2807393561612823,25.127,2.0342835481060084,16.51324486195246,0.7012515858350806,100000000.0,-0.2807423866599562,0.10336206661020106,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8602000660647482,0.000624651267344964
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.948298615857663,0.8246947672371767,100000000.0,-0.2474140940543946,8.0,0.006853260569085529,0.14515759087992886,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.030529822693751724,0.1386298925085167,0.0,-0.157421532247509,0.21477933051938397,1.963021122654954,-0.05238978219634918,0.03951694961807586,0.0,1.3437601759658344,0.5,0.03,GAUSSIAN,0.3463940084649416,0.11327106291622716,-0.1716789280599054,0.08365869182997582,0.0621054813902579,24.543524457274486,3.3825856038057083,25.127,2.577926731199959,16.11214829349026,0.8356034324555449,100000000.0,-0.26361875965683523,0.13441838166791012,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8844539056694989,0.0038192983427139853
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.253893411617998,0.6817568135713915,100000000.0,-0.2073138915703271,8.0,0.009051269282135843,0.14877811284053263,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.1860380796848499,0.0953510254418113,0.0,-0.0002929246189779768,-0.17209263897202653,2.1131700524466615,0.042261430807266735,-0.014828672106895875,0.0,1.0284938277318065,0.5,0.03,GAUSSIAN,0.3931113131931884,0.17095663435155306,-0.04109816238738282,0.02100641164983975,0.05093006731116757,23.845213196542485,2.3392987673681365,25.127,1.738566860057992,17.482512666560357,0.557579266527291,100000000.0,-0.23423088370040168,0.1445269524735719,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8980518436420022,0.0031019868368426995
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.597352837999395,0.5545969253195636,100000000.0,-0.25685488680957264,8.0,1.696453543281545,0.13901960215109424,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.00816703555034402,0.11455863392268649,0.0,-0.04403020565436894,0.07804619151705963,2.0090249798482454,0.07025048631613921,0.09283577177289909,0.0,0.9286612492200857,0.5,0.03,GAUSSIAN,0.33828789754313526,0.03678607752848855,-0.09126233258971655,0.0745406892066836,-0.11576854954624315,20.467088538575513,3.827815747362159,25.127,1.8073570966264916,16.172037846760876,0.5641458345496636,100000000.0,-0.2995023432735544,0.1599272738204415,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9047723910411132,0.0009617168357185749
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.585470010997543,0.5652587140878782,100000000.0,-0.2972224496628923,8.0,1.576424151583422,0.10932345039695493,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.04626661091093261,-0.039419500851336595,0.0,0.11016284097785439,0.03793332109076622,2.114190246960837,0.03354108820954513,0.01251549748534642,0.0,1.0833488285161557,0.5,0.03,GAUSSIAN,0.4023954251537859,-0.13868296215996254,0.02353548511051192,0.1979273093698019,-0.11213813434372713,21.921642507885835,2.4142941070213935,25.127,2.3675774389385618,17.4572159126038,0.6769013288415658,100000000.0,-0.2995446271786679,0.116922721330146,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8558060162061865,0.002232651769136145
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.521284364246487,0.5962694721095017,100000000.0,-0.28641205700805766,8.0,1.1358022475323513,0.1331425879819047,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.09843153102261859,0.2739781386114747,0.0,0.0929522727996061,-0.04148434997922116,2.0603276333639884,0.017769312917386586,-0.026004814635781616,0.0,0.9375312159784407,0.5,0.03,GAUSSIAN,0.32338926539850704,0.024978947303465632,-0.24817571883860998,-0.041461536003718685,0.06312196932810395,22.30286723105024,2.8377435604316243,25.127,1.7383519363699307,16.81917659105041,0.6783761957899308,100000000.0,-0.25963626085848024,0.137133776366992,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.853947303480733,0.0007871728082969596
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.447853194275847,0.7333048818302266,100000000.0,-0.20785639056879585,8.0,1.7132342312737319,0.10722190593215832,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.13272684874118512,-0.024277524630531358,0.0,-0.07600708178023008,-0.04350512247654348,2.0027053358060276,0.016919569222279853,-0.10802848451059047,0.0,0.844936925167879,0.5,0.03,GAUSSIAN,0.3981538679553185,-0.04233332647752332,0.06725231741402421,-0.09085276208325474,-0.0658787861316189,22.365359344941574,3.379791439493738,25.127,2.88657936515137,17.399072709987216,0.727670014942094,100000000.0,-0.23183352548560227,0.11971795997419078,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.845710977735815,-0.0008584026144592
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.918326420160334,0.5768226969682987,100000000.0,-0.22061692300972838,8.0,1.246867111729633,0.11780383494757518,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.1385387428598338,-0.17106295817256034,0.0,-0.03536946917613761,0.0839692177651537,2.176848825890035,0.09495940238815515,-0.022322669086825786,0.0,1.2399936135135783,0.5,0.03,GAUSSIAN,0.3540207449640921,0.3216451755080275,0.1975043292791841,0.06178093000111469,-0.05384865641237111,23.629155368857116,3.594483501148374,25.127,1.6307300798513018,17.256870122673803,0.5997072618401846,100000000.0,-0.20694508894021987,0.13670692469327164,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8605872101435599,0.00204213062275341
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.616017730747412,0.8094767941453085,100000000.0,-0.25485586869568433,8.0,2.3864072550859783,0.11994525200049742,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.1667916136154834,-0.02947084348301926,0.0,0.2654999289152628,0.0034606657532661616,2.0748107859488667,0.06415018425472044,0.028857965955632503,0.0,1.324269696996248,0.5,0.03,GAUSSIAN,0.3237980771712163,-0.12508434415606814,0.09388184647843449,-0.009676726475090434,-0.18450430703477694,21.710347958149594,3.1519119365310933,25.127,2.4190466019607526,16.230192353347917,0.8105026129243622,100000000.0,-0.263946854774662,0.1425347883414003,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8418178978694713,0.0038650469988706377
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.30246478524877,0.5933069439468127,100000000.0,-0.2283011460971336,8.0,0.7756571491628622,0.1384001498261127,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.03723696007908476,0.11257869735449064,0.0,0.17246186447686918,-0.1192320076466391,1.8959090456682648,-0.031343655440444255,0.06738943500209103,0.0,1.1313010937908692,0.5,0.03,GAUSSIAN,0.32554656210121163,-0.169550581532689,0.10031632529988924,-0.09931509574804036,-0.16685002997574533,21.898665343609476,2.0366039467773662,25.127,2.0580418762905484,16.97218681642598,0.8497717257065531,100000000.0,-0.2952170880049323,0.14599909799667257,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8880723070168588,0.0007069616554351726
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.777063934332844,0.6199575318077151,100000000.0,-0.24024648454173597,8.0,1.8024282785160612,0.15102143401971255,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.021683369701691064,0.042326944112243935,0.0,-0.22271978711109952,-0.031783313661849354,1.8981172840578033,0.037313195350091165,-0.006433176523615429,0.0,1.1214630866291067,0.5,0.03,GAUSSIAN,0.3529343307098757,-0.08724095317839593,0.06299955198832467,-0.13440140403364606,-0.10514614383636961,20.01100154636805,3.5682476536625116,25.127,2.859373671456004,17.83165474389444,0.7959697754669152,100000000.0,-0.27071088284918277,0.13223871047949834,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9151450258440375,0.001259364041372048
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.592511076014482,0.8314130194797271,100000000.0,-0.28659247261206516,8.0,0.9161245346453604,0.12770290820779875,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.27964445940717064,0.11869495537482944,0.0,0.09955675114300533,0.2985568367159196,2.0109137092550506,-0.01871275732470642,-0.04071686829417416,0.0,1.2494635218102548,0.5,0.03,GAUSSIAN,0.33943549470027395,-0.322171782979181,-0.13281425501306024,-0.04415134035419202,0.048409804593789185,20.180721745403414,2.7878561141251033,25.127,2.029647557441696,16.042130357046464,0.693549834419654,100000000.0,-0.2101388369822395,0.10652356961819928,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.832851969321883,0.0040366424951734
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.408381837506354,0.5532410433926029,100000000.0,-0.2521044007944555,8.0,1.4702436763623448,0.10426502754891065,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.29602985248138264,-0.05281874940500487,0.0,-0.14075005727537962,-0.17528009680262624,2.120418071682428,-0.025507899728751105,-0.005464563051620128,0.0,1.2090976260396933,0.5,0.03,GAUSSIAN,0.3293915745377599,0.0053235566324422124,0.014277323000554237,0.02436354735908687,-0.008676743925103278,21.78168999857721,3.217642938802946,25.127,2.202936004773471,16.70980166154049,0.5508250886430405,100000000.0,-0.2138670897194216,0.13042383561932894,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.832399317214049,0.002116339749901113
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.17099136005495,0.839582629180665,100000000.0,-0.24204176061953298,8.0,0.6256972291737937,0.10442872813278765,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.13980500095299758,0.17402198048202594,0.0,-0.06829246667672527,-0.03529319355051933,1.9768026863916324,0.03806436208345067,0.03196055173194922,0.0,1.043248135941643,0.5,0.03,GAUSSIAN,0.3476531388885844,0.24332989602636804,-0.1043940558399318,0.10970695856025943,-0.093311519818778,24.470346800946096,3.7226489134664877,25.127,1.5818761376891464,17.215819822829747,0.6380702277266884,100000000.0,-0.2910352300095057,0.15336719834336918,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8487350350746603,0.002004851358846517
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.97843690902878,0.7230725125119608,100000000.0,-0.21989324861505968,8.0,0.6174818685329333,0.14996733809194965,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.1542417204809721,0.06850224451071722,0.0,-0.0040554053935627525,-0.16516854629737857,2.0330665301279325,-0.032722778655205904,0.03365035784482924,0.0,1.1591432295155328,0.5,0.03,GAUSSIAN,0.34103498519162617,0.616288985515995,0.026463192086317054,0.08585756956068115,0.0022118114334699567,20.473812879317066,3.6778110619364766,25.127,1.5500854504063435,16.163033758865467,0.8226616255552924,100000000.0,-0.29273927177617104,0.10677471499508588,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8874613890381402,0.001969462311820592
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.279377267742476,0.8185897097289307,100000000.0,-0.2725270970333345,8.0,2.1673678980123054,0.1464816429089523,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.11210175482111531,0.04092120287764365,0.0,0.001403687301900178,-0.0787853048348257,1.9132916609648565,-0.0045395587368719835,0.046302068622124846,0.0,1.1589634665005308,0.5,0.03,GAUSSIAN,0.3723892032207527,0.10866155990971667,-0.20147011339127274,-0.03593719493691405,-0.004838430035001606,23.03820434564287,2.8603149870451783,25.127,2.49750783726087,17.141076430681515,0.7289042709421562,100000000.0,-0.2223202107293965,0.11803296716584133,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9037814884341981,0.001007437516286439
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.84486704046603,0.8042474959545016,100000000.0,-0.22928315739780797,8.0,0.6547714296099885,0.15959986592358072,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.04404166812360974,0.3516025781521011,0.0,0.012173378037411649,-0.21247080208863817,1.9500925048695537,0.04087489026368608,-0.03947457510818961,0.0,1.1304470137741534,0.5,0.03,GAUSSIAN,0.29983434029691663,-0.06689507568732825,-0.0011593687513779712,0.037048814025544254,-0.15197055082656383,20.609904746448585,3.0630390012982125,25.127,2.105483520737204,16.73140490475332,0.6359656576363413,100000000.0,-0.29764715898727,0.15209803585047496,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8306882689771167,0.001415350116075947
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.55841140475456,0.6586545103737335,100000000.0,-0.2579222797758234,8.0,0.6062356321420757,0.15498510932028536,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.013183661718490088,-0.02767868029690805,0.0,-0.10845482760740842,0.12151296550311129,2.0340241086815696,0.005116688199225728,0.017535631822169866,0.0,1.1060727784775655,0.5,0.03,GAUSSIAN,0.32596679085690433,0.23271793296893223,-0.008505031402873165,-0.04529106132173319,-0.11662812417092157,21.021351633961437,2.5902202855646723,25.127,2.3703372049007254,17.43739710735124,0.57438171183884,100000000.0,-0.22978871520451422,0.13356674713926198,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8443303763915029,0.0007718211843411097
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.83116671433153,0.8465460030534817,100000000.0,-0.29347907130997625,8.0,1.8343337459626112,0.11364034169103845,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.012324130261103705,-0.1742046616920408,0.0,-0.017836325338262845,0.12897601441555545,1.9864115701189364,-0.03340974629523132,0.01555067179297138,0.0,0.9562500515722836,0.5,0.03,GAUSSIAN,0.38543494539433687,0.006263549856974886,-0.051046858658125534,-0.03571179440277155,-0.11894978318823038,21.79720385584639,2.9768292903288485,25.127,1.7169303991265217,16.207611007960665,0.6184643244566314,100000000.0,-0.21272177596915443,0.15734245312907622,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8983203724564848,0.002593354881672914
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.384162640445965,0.7911303746603303,100000000.0,-0.224638670457056,8.0,-0.059378058682027834,0.10979270302324819,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.028959706571946197,-0.24071321667966325,0.0,0.01702521185240078,0.17045382797938974,2.0813969978821856,-0.00657772202637026,-0.007009057079754798,0.0,1.0827562057263331,0.5,0.03,GAUSSIAN,0.29596964689984606,0.2587747966113126,0.056593683895491305,0.10387911653427465,0.014942465060531984,24.107887128425748,3.8240967468815743,25.127,1.6247654132153124,16.061765693901016,0.6686423875259746,100000000.0,-0.2628728858934931,0.12546030294661378,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9109458333288694,0.003321882527962194
